especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
SPY_US,2022-01-04,479.12,480,475.57,477.42001,10364362,1641265200
SPY_US,2022-01-05,477.31,478.03,468.115,468.70999,16132841,1641351600
SPY_US,2022-01-06,467.89001,470.82,465.43,467.94,15185950,1641438000
SPY_US,2022-01-07,467.98001,469.28,464.59,465.97,13490895,1641524400
SPY_US,2022-01-10,463.23001,465.74,456.59,465.62,23186140,1641783600
SPY_US,2022-01-11,466.57001,469.935,461.965,469.60001,14828760,1641870000
SPY_US,2022-01-12,471.48001,473.23,468.91,471.53,11784902,1641956400
SPY_US,2022-01-13,471.23999,472.93,463.435,464.39999,16327251,1642042800
SPY_US,2022-01-14,461.57001,465.52,459.865,465.47,20251904,1642129200
SPY_US,2022-01-18,460.03,460.535,455.29,456.73001,20854122,1642474800
SPY_US,2022-01-19,458.28,459.64,451.125,451.19,21095748,1642561200
SPY_US,2022-01-20,453.67999,458.785,444.5,444.5,24392448,1642647600
SPY_US,2022-01-21,445.45001,448.04,437.98,437.98001,36158020,1642734000
SPY_US,2022-01-24,434.64999,440.45,420.695,439.79999,57730080,1642993200
SPY_US,2022-01-25,433.37,439.775,427.135,432.03,30657176,1643079600
SPY_US,2022-01-26,440.72,444.04,428.86,433.38,36903628,1643166000
SPY_US,2022-01-27,435.79001,441.65,429.415,433.29999,26489592,1643252400
SPY_US,2022-01-28,427.35999,442,427.36,441.48999,28575136,1643338800
SPY_US,2022-01-31,441.22,450.28,439.755,448.78,23071616,1643598000
SPY_US,2022-02-01,450.69,453.675,446.865,453.64999,18846770,1643684400
SPY_US,2022-02-02,455.48001,458.14,452.98,453.89999,18597810,1643770800
SPY_US,2022-02-03,450.98001,453.04,445.695,450.84,21476356,1643857200
SPY_US,2022-02-04,445.26999,452.845,443.805,448.19,16853644,1643943600
SPY_US,2022-02-07,449.79999,451.01,445.83,447.91,15983033,1644202800
SPY_US,2022-02-08,446.92999,451.925,445.165,451.10001,10414177,1644289200
SPY_US,2022-02-09,454.94,457.815,454.8,457.04999,9573552,1644375600
SPY_US,2022-02-10,451.35999,457.76,447.21,449.38,18960528,1644462000
SPY_US,2022-02-11,449.34,451.66,438.935,440,22077726,1644548400
SPY_US,2022-02-14,440.29999,441.63,435.32,439.25,19338504,1644807600
SPY_US,2022-02-15,445.03,446.305,443.175,445.14001,11375369,1644894000
SPY_US,2022-02-16,445.29001,448.06,441.925,446.35999,12123867,1644980400
SPY_US,2022-02-17,444.59,444.76,436.37,436.79999,12486908,1645066800
SPY_US,2022-02-18,436.56,438.735,431.805,434.82001,15422318,1645153200
SPY_US,2022-02-22,432.57999,435.535,425.84,431.17999,21943384,1645498800
SPY_US,2022-02-23,432.63,433.24,421.315,422.12,17762180,1645585200
SPY_US,2022-02-24,410.20999,428.755,410.21,428.20001,33991656,1645671600
SPY_US,2022-02-25,428.31,437.97,427.795,437.84,18473592,1645758000
SPY_US,2022-02-28,431.37,438.24,430.685,436.63,30186452,1646017200
SPY_US,2022-03-01,435.64999,437.16,427.205,429.81,20430484,1646103600
SPY_US,2022-03-02,431.70999,439.545,430.9,437.79999,20953592,1646190000
SPY_US,2022-03-03,441.48001,441.48,433.815,436.04001,16015489,1646276400
SPY_US,2022-03-04,431.75,433.405,427.845,431.67999,21376704,1646362800
SPY_US,2022-03-07,431.29999,431.81,418.25,418.64999,22847380,1646622000
SPY_US,2022-03-08,419.60501,427.245,415.095,416.31,28245032,1646708400
SPY_US,2022-03-09,431.54999,432.302,419.36,419.42999,29529262,1646794800
SPY_US,2022-03-10,422.57001,426.43,420.41,425.60001,21253308,1646881200
SPY_US,2022-03-11,429.17999,429.18,419.55,420.20001,19038528,1646967600
SPY_US,2022-03-14,420.89001,424.55,415.79,417,19947174,1647226800
SPY_US,2022-03-15,419.76001,426.845,418.36,425.48999,20923584,1647313200
SPY_US,2022-03-16,430.45001,437.05,424.76,436.79999,26080312,1647399600
SPY_US,2022-03-17,433.64999,441.06,433.21,438.97,15709655,1647486000
SPY_US,2022-03-18,438.04501,445.03,437.23,444.98001,16208459,1647572400
SPY_US,2022-03-21,444.67001,446.485,440.665,445,14758193,1647831600
SPY_US,2022-03-22,446.06,450.58,445.6,449.60999,12708282,1647918000
SPY_US,2022-03-23,446.91,448.495,443.66,444.04999,11944255,1648004400
SPY_US,2022-03-24,445.89999,450.77,444.69,450.67001,11439433,1648090800
SPY_US,2022-03-25,451.17999,453.005,448.38,452.64999,10850654,1648177200
SPY_US,2022-03-28,452.06,455.91,450.06,455.91,11126437,1648436400
SPY_US,2022-03-29,460.01999,462.07,457.18,461.54999,15410232,1648522800
SPY_US,2022-03-30,460.37,461.25,456.45,459.04999,12299016,1648609200
SPY_US,2022-03-31,458,458.785,451.59,452.79999,16139012,1648695600
SPY_US,2022-04-01,453.20999,453.44,449.1,452.60001,12967119,1648782000
SPY_US,2022-04-04,453.11499,456.905,452.26,456.89001,9732336,1649041200
SPY_US,2022-04-05,455.67499,457.9,449.9,451.28,12369782,1649127600
SPY_US,2022-04-06,447.14999,448.975,443.4,446.45001,17968476,1649214000
SPY_US,2022-04-07,446.22,450.7,443.51,448.25,12741558,1649300400
SPY_US,2022-04-08,447.97,450.63,445.94,447.57001,10426823,1649386800
SPY_US,2022-04-11,444.10999,445,439.38,439.62,15028430,1649646000
SPY_US,2022-04-12,443.95001,445.825,436.64,438.54001,14953488,1649732400
SPY_US,2022-04-13,438.34,444.08,437.52,443.04999,12359628,1649818800
SPY_US,2022-04-14,443.54999,444.73,437.68,437.79001,14396731,1649905200
SPY_US,2022-04-18,436.86499,439.775,435.6,439.01999,11095495,1650250800
SPY_US,2022-04-19,437.85999,445.8,437.68,445.04001,12671015,1650337200
SPY_US,2022-04-20,446.81,447.56,443.45,445.48001,310,1650423600
SPY_US,2022-04-21,448.54999,450.05,437.075,437.79999,15008170,1650510000
SPY_US,2022-04-22,437.82999,438.08,424.33,424.38,20891588,1650596400
SPY_US,2022-04-25,423.94,428.815,418.83,428.60001,21288544,1650855600
SPY_US,2022-04-26,425.82999,426.04,416.07,416.10001,19366498,1650942000
SPY_US,2022-04-27,417.76999,422.97,415.02,420.35001,21843368,1651028400
SPY_US,2022-04-28,422.82999,429.645,417.555,425.16,18604644,1651114800
SPY_US,2022-04-29,423.64999,425.94,411.23,413.10001,22730226,1651201200
SPY_US,2022-05-02,412.03,415.98,405.02,414.13,26093754,1651460400
SPY_US,2022-05-03,415.48499,418.98,413.27,416.76001,17587972,1651546800
SPY_US,2022-05-04,417.29001,429.65,413.67,427.92999,24945772,1651633200
SPY_US,2022-05-05,426.32001,426.32,409.425,414.63,31555926,1651719600
SPY_US,2022-05-06,412.34,414.85,405.705,410.39999,23778700,1651806000
SPY_US,2022-05-09,405.66,406.395,396.52,399.14999,26401708,1652065200
SPY_US,2022-05-10,403.39999,406.085,394.805,398.75,25136056,1652151600
SPY_US,2022-05-11,399.17999,404.075,391.94,393.67001,24933866,1652238000
SPY_US,2022-05-12,389.37,395.8,385.15,392.34,23007514,1652324400
SPY_US,2022-05-13,397.67001,403.195,395.54,401.32001,18328672,1652410800
SPY_US,2022-05-16,400.85001,403.97,397.525,399.63,13880145,1652670000
SPY_US,2022-05-17,406.12,408.71,402.56,408.69,15140042,1652756400
SPY_US,2022-05-18,405.29999,405.3,390.44,391.12,22385272,1652842800
SPY_US,2022-05-19,387.41,394.14,387.065,389.73001,16881736,1652929200
SPY_US,2022-05-20,393.59,393.835,380.53,389.70999,19218920,1653015600
SPY_US,2022-05-23,392.82999,397.73,390.38,396.92001,13847056,1653274800
SPY_US,2022-05-24,392.85001,395.165,386.93,394.72,15096104,1653361200
SPY_US,2022-05-25,392.31,399.45,391.89,397.37,13682528,1653447600
SPY_US,2022-05-26,399.92999,407.05,398.57,404.60001,13164028,1653534000
SPY_US,2022-05-27,407.94,416.49,407.73,416.48999,14068310,1653620400
SPY_US,2022-05-31,412.31,416.47,409.985,412.97,15187002,1653966000
SPY_US,2022-06-01,415.17001,416.24,406.93,409.59,14603939,1654052400
SPY_US,2022-06-02,411.37,417.6,406.99,417.60001,12617406,1654138800
SPY_US,2022-06-03,414.41,414.41,409.48,410.51001,12389660,1654225200
SPY_US,2022-06-06,414.78,416.609,410.552,411.79001,9516969,1654484400
SPY_US,2022-06-07,408.01999,416.22,407.65,414.89999,9767150,1654570800
SPY_US,2022-06-08,413.70001,415.845,410.365,411.48001,10190211,1654657200
SPY_US,2022-06-09,409.32001,411.77,401.48,402.26001,15485128,1654743600
SPY_US,2022-06-10,399.01001,399.01,389.76,390.79999,22785420,1654830000
SPY_US,2022-06-13,381.79999,381.825,373.295,375.59,25760278,1655089200
SPY_US,2022-06-14,376.89001,377.99,370.565,373.62,17351582,1655175600
SPY_US,2022-06-15,377.33499,383.885,372.11,379.10001,15948431,1655262000
SPY_US,2022-06-16,372.14999,372.15,364.05,367.09,24835844,1655348400
SPY_US,2022-06-17,365.51001,369.38,362.17,365.85999,19392952,1655434800
SPY_US,2022-06-21,371.89001,376.525,371.81,375.07001,14157812,1655780400
SPY_US,2022-06-22,369.29999,378.735,369.04,374.34,13760529,1655866800
SPY_US,2022-06-23,375.89999,378.835,372.84,377.51999,13292296,1655953200
SPY_US,2022-06-24,380.79001,389.87,380.74,388.92999,17489020,1656039600
SPY_US,2022-06-27,390.88,391.34,387.43,389.20001,9064118,1656298800
SPY_US,2022-06-28,389.62,393.16,380.525,381.07001,306987,1656385200
SPY_US,2022-06-29,380.92999,382.345,378.34,380.54999,11426436,1656471600
SPY_US,2022-06-30,376.23999,380.658,372.56,377.25,19934332,1656558000
SPY_US,2022-07-01,376.32001,381.715,373.785,381.04999,10767853,1656644400
SPY_US,2022-07-05,375.88,381.98,372.9,381.95999,14819180,1656990000
SPY_US,2022-07-06,381.89001,385.885,379.585,383.70999,13428137,1657076400
SPY_US,2022-07-07,385.12,389.83,383.267,388.98999,11510185,1657162800
SPY_US,2022-07-08,387.26999,390.675,385.61,388.98001,12221720,1657249200
SPY_US,2022-07-11,386.04999,386.845,383.505,384.67999,11399041,1657508400
SPY_US,2022-07-12,383.64999,386.16,378.99,380.82999,11481140,1657594800
SPY_US,2022-07-13,382.20999,382.6,373.9,378.04999,16532056,1657681200
SPY_US,2022-07-14,373.60999,379.05,371.04,377.91,15381043,1657767600
SPY_US,2022-07-15,381.25,385.245,380.465,385.10001,12757586,1657854000
SPY_US,2022-07-18,388.10999,389.155,380.65,382.25,11178974,1658113200
SPY_US,2022-07-19,386.07999,392.87,385.39,392.26999,13635502,1658199600
SPY_US,2022-07-20,392.47,396.26,391.03,394.76999,12195113,1658286000
SPY_US,2022-07-21,394.14001,399.02,391.575,397.45001,12391510,1658372400
SPY_US,2022-07-22,398.35001,400.22,392.725,394.89999,12747740,1658458800
SPY_US,2022-07-25,395.75,396.47,393.21,395.57001,10974487,1658718000
SPY_US,2022-07-26,393.84,394.06,389.95,390.89001,11096746,1658804400
SPY_US,2022-07-27,394.35999,402.88,394.05,401.04001,16076683,1658890800
SPY_US,2022-07-28,399.78,409.4,398.12,409.20999,14979762,1658977200
SPY_US,2022-07-29,407.57999,413.03,406.77,411.98999,17334186,1659063600
SPY_US,2022-08-01,409.17001,413.44,408.365,410.92999,13341165,1659322800
SPY_US,2022-08-02,409.12,413,406.82,408.06,12356576,1659409200
SPY_US,2022-08-03,411,415.69,410.015,413.97,12099867,1659495600
SPY_US,2022-08-04,414.70001,415.35,412.4,414.23001,8002833,1659582000
SPY_US,2022-08-05,412.87,414.21,409.6,412.98999,11166354,1659668400
SPY_US,2022-08-08,415.25,417.62,411.83,412.98999,8697242,1659927600
SPY_US,2022-08-09,412.14001,412.75,410.195,411.82001,8687069,1660014000
SPY_US,2022-08-10,418.78,420.14,416.72,419.98999,12874600,1660100400
SPY_US,2022-08-11,422.47,424.965,419.19,420.01999,10235123,1660186800
SPY_US,2022-08-12,422.03,427.21,421.03,427.10001,10413080,1660273200
SPY_US,2022-08-15,424.76501,429.41,424.71,428.85999,8389773,1660532400
SPY_US,2022-08-16,428.19,431.725,426.86,429.60001,2392784,1660618800
SPY_US,2022-08-17,425.92001,429.53,424.54,427.04001,10004138,1660705200
SPY_US,2022-08-18,427.26999,428.605,425.445,427.72,7757191,1660791600
SPY_US,2022-08-19,424.98001,425.26,421.22,422.14001,11581625,1660878000
SPY_US,2022-08-22,417.29001,417.29,412.4,413.82999,12423016,1661137200
SPY_US,2022-08-23,412.89999,415.42,411.77,412.35001,920093,1661223600
SPY_US,2022-08-24,412.10999,415.11,411.39,413.67001,8612406,1661310000
SPY_US,2022-08-25,415.23999,419.56,414.09,419.51001,9816305,1661396400
SPY_US,2022-08-26,419.39001,419.96,405.25,405.31,18047646,1661482800
SPY_US,2022-08-29,402.06,405.87,401.16,402.98001,10869146,1661742000
SPY_US,2022-08-30,404.01001,404.055,396.01,398.16,13949045,1661828400
SPY_US,2022-08-31,399.60999,401.285,395.04,395.63,12734946,1661914800
SPY_US,2022-09-01,392.87,396.75,390.035,395.79001,14117631,1662001200
SPY_US,2022-09-02,400.28,401.555,390.33,392.23999,10370861,1662087600
SPY_US,2022-09-06,393.14999,394.185,388.37,390.5,12680654,1662433200
SPY_US,2022-09-07,390.42999,398.59,390.2,397.78,14260050,1662519600
SPY_US,2022-09-08,396.01999,400.9,394.105,400.89999,13844506,1662606000
SPY_US,2022-09-09,402.72501,407.51,402.42,406.34,13907569,1662692400
SPY_US,2022-09-12,408.78,411.73,408.46,410.97,11775639,1662951600
SPY_US,2022-09-13,409,409,391.915,393.20001,23080904,1663038000
SPY_US,2022-09-14,394.47,396.2,391.12,394.60001,12438106,1663124400
SPY_US,2022-09-15,392.98999,396.01,388.77,388.94,13921889,1663210800
SPY_US,2022-09-16,384.14001,386.25,382.11,385.56,16035101,1663297200
SPY_US,2022-09-19,383.23001,389.27,382.18,388.98001,11892549,1663556400
SPY_US,2022-09-20,385.06,386.12,381.195,384.09,11773926,1663642800
SPY_US,2022-09-21,385.79999,389.36,376.51,376.51001,19966264,1663729200
SPY_US,2022-09-22,376.57999,377.66,373.44,374.22,14584900,1663815600
SPY_US,2022-09-23,370.59,370.6,363.265,367.91,19158584,1663902000
SPY_US,2022-09-26,366.41,370.21,363.03,364.31,15240794,1664161200
SPY_US,2022-09-27,369.32999,370.465,360.865,363.60001,17139522,1664247600
SPY_US,2022-09-28,364.38,372.3,362.6,370.53,19566074,1664334000
SPY_US,2022-09-29,366.81,367.11,359.7,362.79001,19354600,1664420400
SPY_US,2022-10-03,361.29001,368.555,359.3,366.95001,18068372,1664766000
SPY_US,2022-10-04,372.39999,378,366.568,377.97,21510976,1664852400
SPY_US,2022-10-05,373.39001,379.47,370.93,377.70001,14871975,1664938800
SPY_US,2022-10-06,375.62,378.72,372.68,373.20001,15409098,1665025200
SPY_US,2022-10-07,368.97,373.293,360.94,362.79001,22119098,1665111600
SPY_US,2022-10-10,363.95999,364.21,357.67,360.01999,14065719,1665370800
SPY_US,2022-10-11,358.34,363.04,355.7,358.44,18555784,1665457200
SPY_US,2022-10-12,360.29001,360.94,356.315,357,15319379,1665543600
SPY_US,2022-10-13,351.31,367.53,348.04,365.76001,33808244,1665630000
SPY_US,2022-10-14,365.37,370.9,356.955,357.85999,24131006,1665716400
SPY_US,2022-10-17,362.67001,368.015,362.52,367.75,19066984,1665975600
SPY_US,2022-10-18,374.78,375.405,367.485,373.62,18112316,1666062000
SPY_US,2022-10-19,369.13,371.895,365.515,368.85001,14479245,1666148400
SPY_US,2022-10-20,367.39001,372.695,364.595,365.57001,17708632,1666234800
SPY_US,2022-10-21,366.07999,375.03,363.57,375,22700830,1666321200
SPY_US,2022-10-24,375.89499,380.06,373.065,378.39999,16681888,1666580400
SPY_US,2022-10-25,378.91,385.25,378.78,382.72,15939809,1666666800
SPY_US,2022-10-26,381.89999,387.585,381.355,382.79001,17382040,1666753200
SPY_US,2022-10-27,383.64999,384.965,375.76,377.20001,14907754,1666839600
SPY_US,2022-10-28,379.85999,389.9,379.76,389.89999,18120364,1666926000
SPY_US,2022-10-31,387.13,388.395,385.285,386.45001,16202138,1667185200
SPY_US,2022-11-01,390.14499,390.385,383.365,384.20001,14615519,1667271600
SPY_US,2022-11-02,384.39999,388.52,374.845,374.98999,24831246,1667358000
SPY_US,2022-11-03,371.64999,374.2,368.81,370.92999,16961364,1667444400
SPY_US,2022-11-04,377.01001,378.84,370.005,376,20964510,1667530800
SPY_US,2022-11-07,377.73999,380.575,375.53,379.89001,10005986,1667790000
SPY_US,2022-11-08,381.11499,385.125,377.72,381.5,15726298,1667876400
SPY_US,2022-11-09,380.17001,381.13,373.57,374.01001,16732264,1667962800
SPY_US,2022-11-10,385.94,395.6,385.64,395.60001,32268620,1668049200
SPY_US,2022-11-11,396.63,399.35,393.625,398.31,17495980,1668135600
SPY_US,2022-11-14,396.67499,400.24,394.845,395.60999,12862477,1668394800
SPY_US,2022-11-15,402.10001,402.29,394.51,397.89999,19426300,1668481200
SPY_US,2022-11-16,397.31,397.725,394.8,395.89999,13102117,1668567600
SPY_US,2022-11-17,390.25,394.95,390.07,394.20001,14577030,1668654000
SPY_US,2022-11-18,397.73999,397.81,393.04,396.03,14025373,1668740400
SPY_US,2022-11-21,394.79999,395.755,392.775,394.69,8982902,1668999600
SPY_US,2022-11-22,396.62,400.075,395.17,399.73001,13176436,1669086000
SPY_US,2022-11-23,399.60001,402.93,399.325,402.85001,12991309,1669172400
SPY_US,2022-11-24,399.54999,402.93,399.31,402.42001,13128101,1669258800
SPY_US,2022-11-25,401.85999,402.91,401.55,402.32999,4316001,1669345200
SPY_US,2022-11-28,399.07001,400.805,395.065,396.23001,12778031,1669604400
SPY_US,2022-11-29,397.12,397.295,393.33,394.95001,10699061,1669690800
SPY_US,2022-11-30,395.56,408.39,393.485,408.25,23812820,1669777200
SPY_US,2022-12-01,409.5,409.96,404.77,407.06,14271982,1669863600
SPY_US,2022-12-02,402.25,407.86,402.14,406.91,16919320,1669950000
SPY_US,2022-12-05,404.06,404.91,398.175,400.01001,13569812,1670209200
SPY_US,2022-12-06,399.56,399.99,391.63,393.85001,15989261,1670295600
SPY_US,2022-12-07,392.82999,395.635,391.975,393.01999,10409873,1670382000
SPY_US,2022-12-08,395.14001,397.36,393.268,396.23999,264707,1670468400
SPY_US,2022-12-09,394.94,397.62,393.15,393.28,12146716,1670554800
SPY_US,2022-12-12,394.48999,398.93,393.42,398.41,13606441,1670814000
SPY_US,2022-12-13,409.76001,411.19,399.09,401.85001,25509752,1670900400
SPY_US,2022-12-14,401.57999,405.37,396.36,400.25,16704758,1670986800
SPY_US,2022-12-15,394.07001,395.205,387.895,389.64999,21350812,1671073200
SPY_US,2022-12-16,385.17999,386.575,381.04,383.26999,22038730,1671159600
SPY_US,2022-12-19,383.47,383.82,378.28,380.01999,13749052,1671418800
SPY_US,2022-12-20,379.25,382.21,377.865,380.70001,13605372,1671505200
SPY_US,2022-12-21,383.25,387.41,382.69,386.23001,14221521,1671591600
SPY_US,2022-12-22,383.04999,386.213,374.77,380.72,18497488,1671678000
SPY_US,2022-12-23,379.64999,383.06,378.03,382.91,9996119,1671764400
SPY_US,2022-12-26,379.64999,383.06,378.03,382.91,10136118,1672023600
SPY_US,2022-12-27,382.95999,383.105,379.655,381.34,8851148,1672110000
SPY_US,2022-12-28,381.32999,383.39,376.42,376.66,11384873,1672196400
SPY_US,2022-12-29,379.73999,384.355,379.085,383.07999,12130609,1672282800
SPY_US,2022-12-30,380.64001,382.58,378.43,382.42999,14154961,1672369200
SPY_US,2023-01-02,380.64001,382.58,378.43,382.42999,14296648,1672628400
SPY_US,2023-01-03,384.37,386.43,377.831,380.82001,14430135,1672714800
SPY_US,2023-01-04,382.14999,385.965,380.01,383.42001,15900529,1672801200
SPY_US,2023-01-05,381.72,381.84,378.76,379.38,15242645,1672887600
SPY_US,2023-01-06,383.17999,389.275,379.52,387.82001,22331996,1672974000
SPY_US,2023-01-09,390.38,393.725,387.52,387.62,17011854,1673233200
SPY_US,2023-01-10,387.22,390.82,386.265,390.64001,14207338,1673319600
SPY_US,2023-01-11,392.14999,395.625,391.385,395.48999,12982970,1673406000
SPY_US,2023-01-12,396.32999,398.475,392.42,397,20546182,1673492400
SPY_US,2023-01-13,393.57001,399.1,393.365,398.60999,11254161,1673578800
SPY_US,2023-01-17,397.35999,400.215,397.05,397.64999,13691950,1673924400
SPY_US,2023-01-18,398.28,400.125,391.295,391.51001,20810020,1674010800
SPY_US,2023-01-19,388.28,391.075,387.255,389.10001,16421149,1674097200
SPY_US,2023-01-20,389.32001,396.04,388.395,395.63,16372412,1674183600
SPY_US,2023-01-23,396.72,402.645,395.72,400.63,132060,1674442800
SPY_US,2023-01-24,398.72,401.47,397.66,400.94,7298104,1674529200
SPY_US,2023-01-25,396.07999,400.9,393.56,400.06,16879626,1674615600
SPY_US,2023-01-26,402.45001,404.91,400.04,404.20001,13434831,1674702000
SPY_US,2023-01-27,403.67499,408.21,403.455,405.60999,13098471,1674788400
SPY_US,2023-01-30,402.745,405.125,400.3,401.23001,14637565,1675047600
SPY_US,2023-01-31,401.10999,406.5,400.765,405.82999,17299668,1675134000
SPY_US,2023-02-01,405.22,413.65,402.52,411.62,21911220,1675220400
SPY_US,2023-02-02,414.85999,418.31,412.88,416.78,19753400,1675306800
SPY_US,2023-02-03,411.82999,416.955,411.09,412.29999,18426382,1675393200
SPY_US,2023-02-06,409.815,411.32,408.1,410.03,12181347,1675652400
SPY_US,2023-02-07,408.875,416.485,407.57,414.23001,19732412,1675738800
SPY_US,2023-02-08,413.14999,414.53,409.925,411.03,15238293,1675825200
SPY_US,2023-02-09,414.48001,414.575,405.79,407.10999,17878796,1675911600
SPY_US,2023-02-10,405.89999,408.44,405.02,407.92001,15727133,1675998000
SPY_US,2023-02-13,408.76001,413.08,408.24,412.88,14839156,1676257200
SPY_US,2023-02-14,411.23999,415.05,408.511,412.64001,19000716,1676343600
SPY_US,2023-02-15,410.38,414.28,409.485,414.03,10529465,1676430000
SPY_US,2023-02-16,411.23001,412.91,407.92,408.06,18206932,1676516400
SPY_US,2023-02-17,406.06,407.51,404.05,407.26001,14923942,1676602800
SPY_US,2023-02-21,403.47,404.09,398.785,399.29001,16326867,1676948400
SPY_US,2023-02-22,399.48999,401.13,396.935,398.51001,17094772,1677034800
SPY_US,2023-02-23,400.35999,402.205,396.26,400.32001,20153990,1677121200
SPY_US,2023-02-24,395.78,397.25,393.635,396.38,27133716,1677207600
SPY_US,2023-02-27,399.73001,401.285,396.76,398.01001,17017010,1677466800
SPY_US,2023-02-28,397.26001,399.29,395.49,395.88,16389366,1677553200
SPY_US,2023-03-01,395.41,396.69,393.38,394.73999,19379904,1677639600
SPY_US,2023-03-02,392.685,398.7,392.33,397.57999,16961520,1677726000
SPY_US,2023-03-03,400.11499,404.455,399.035,404.29001,18621102,1677812400
SPY_US,2023-03-06,405.13,407.455,404.02,404.63,15672633,1678071600
SPY_US,2023-03-07,404.45001,404.685,397.61,398.57001,20771016,1678158000
SPY_US,2023-03-08,398.39499,399.72,396.59,399.17001,14968501,1678244400
SPY_US,2023-03-09,399.73999,401.48,390.53,391.56,24760616,1678330800
SPY_US,2023-03-10,390.98999,393.16,384.32,385.91,41679776,1678417200
SPY_US,2023-03-13,383.5,390.32,380.685,386,34194312,1678676400
SPY_US,2023-03-14,390.5,393.45,387.05,391.73001,31441614,1678762800
SPY_US,2023-03-15,384.48999,389.41,383.74,389.28,36157256,1678849200
SPY_US,2023-03-16,386.82001,396.47,386.29,396.10999,31755180,1678935600
SPY_US,2023-03-17,393.22,394.4,388.55,389.98999,27481968,1679022000
SPY_US,2023-03-20,390.79999,394.17,390.07,393.73999,17172916,1679281200
SPY_US,2023-03-21,397.26001,399.415,395.58,399.20001,15827130,1679367600
SPY_US,2023-03-22,398.76001,402.48,392.115,392.57001,20133092,1679454000
SPY_US,2023-03-23,395.09,399.29,390.35,393.17001,22465464,1679540400
SPY_US,2023-03-24,391.841,395.84,389.4,395.75,20247588,1679626800
SPY_US,2023-03-27,398.12,398.92,395.56,396.48999,12330613,1679886000
SPY_US,2023-03-28,395.60001,396.49,393.68,396.20001,10651080,1679972400
SPY_US,2023-03-29,398.67999,401.615,398.68,401.42001,16201960,1680058800
SPY_US,2023-03-30,404.09,404.35,401.76,403.70001,13480130,1680145200
SPY_US,2023-03-31,404.66,409.7,404.55,409.39001,17476748,1680231600
SPY_US,2023-04-03,408.92001,411.375,408.425,410.85999,12721263,1680490800
SPY_US,2023-04-04,411.62,411.92,407.225,408.97,11473894,1680577200
SPY_US,2023-04-05,407.88,408.625,405.88,407.42999,12209522,1680663600
SPY_US,2023-04-06,406.76999,409.48,405.678,409.19,11082431,1680750000
SPY_US,2023-04-10,406.64999,410.075,405.96,409.97,10776758,1681095600
SPY_US,2023-04-11,409.73999,411.175,408.93,409.88,10794332,1681182000
SPY_US,2023-04-12,412.92001,412.92,407.435,407.75,17183684,1681268400
SPY_US,2023-04-13,409.23499,413.835,408.695,413.25,17013932,1681354800
SPY_US,2023-04-14,412.85001,415.09,410.055,413.34,14810098,1681441200
SPY_US,2023-04-17,412.45999,414.27,411.07,414.01001,12885457,1681700400
SPY_US,2023-04-18,415.91,415.91,412.775,414.23999,12397224,1681786800
SPY_US,2023-04-19,411.51999,415.09,411.52,413.76001,9870332,1681873200
SPY_US,2023-04-20,411.42001,413.705,410.255,411.92001,14509034,1681959600
SPY_US,2023-04-21,412.41,412.685,410.18,412.07999,13264377,1682046000
SPY_US,2023-04-24,411.98999,413.08,410.595,412.67001,11427811,1682305200
SPY_US,2023-04-25,410.67001,411.165,406.01,407.64999,16470500,1682391600
SPY_US,2023-04-26,406.85999,407.855,403.77,405.39001,14038502,1682478000
SPY_US,2023-04-27,406.98999,412.93,406.74,412.79001,16810440,1682564400
SPY_US,2023-04-28,411.48999,415.94,411.43,415.92999,18761490,1682650800
SPY_US,2023-05-01,415.47,417.62,415.265,415.51001,11468077,1682910000
SPY_US,2023-05-02,414.73001,414.805,407.805,410.64999,18258464,1682996400
SPY_US,2023-05-03,411.345,413.83,406.8,406.92001,17800560,1683082800
SPY_US,2023-05-04,407.23001,407.23,403.735,404.82999,16387950,1683169200
SPY_US,2023-05-05,408.91,413.72,408.64,412.63,15915504,1683255600
SPY_US,2023-05-08,412.98999,413.235,411.275,412.82001,10601797,1683514800
SPY_US,2023-05-09,411.14999,412.075,410.68,411.32001,8860234,1683601200
SPY_US,2023-05-10,413.79001,414.535,408.86,412.85999,17343012,1683687600
SPY_US,2023-05-11,411.97,412.45,409.96,412.13,11621274,1683774000
SPY_US,2023-05-12,413.42999,413.655,409.04,411.06,11105284,1683860400
SPY_US,2023-05-15,412.27499,413.445,410.195,412.85001,8457660,1684119600
SPY_US,2023-05-16,411.85001,412.83,409.995,410.95001,9778985,1684206000
SPY_US,2023-05-17,412.16,415.905,410.625,415.03,14172972,1684292400
SPY_US,2023-05-18,414.905,419.67,414.665,419.39001,14490032,1684378800
SPY_US,2023-05-19,420.60001,420.785,417.355,417.94,13924929,1684465200
SPY_US,2023-05-22,418.82001,420.405,417.35,418.82999,8882937,1684724400
SPY_US,2023-05-23,417.57999,418.075,413.675,414.35001,14209298,1684810800
SPY_US,2023-05-24,412.34,413,409.86,413,14936173,1684897200
SPY_US,2023-05-25,415.09,416.15,412.41,414.57001,14113469,1684983600
SPY_US,2023-05-26,415.12,420.78,415.12,420.64001,15721083,1685070000
SPY_US,2023-05-30,422.03,422.58,418.735,420.17999,13139301,1685415600
SPY_US,2023-05-31,418.28,419.22,416.22,417.85001,16776069,1685502000
SPY_US,2023-06-01,418.09,422.92,416.79,421.82001,15935688,1685588400
